52.4711	-253.894
51.8826	-254.178
51.3299	-254.59
50.6866	-254.865
49.9417	-255.366
49.37	-255.666
48.5286	-255.888
47.8218	-256.286
47.4564	-256.849
46.9628	-257.185
46.1972	-257.756
45.4649	-258.483
45.196	-258.905
45.0221	-259.258
44.7383	-259.628
44.6685	-260.284
44.455	-260.686
44.3963	-261.535
44.1754	-262.335
43.7425	-263.032
43.2496	-263.671
42.7089	-264.573
42.1296	-265.466
41.6306	-266.349
41.4993	-266.859
41.2566	-267.625
41.0142	-268.065
41.0849	-268.415
40.6189	-269.027
40.7322	-269.731
40.6288	-270.461
40.4828	-270.963
40.3571	-271.396
40.1982	-271.526
39.9863	-271.28
39.5667	-271.401
39.4399	-271.503
39.2458	-271.745
39.1112	-271.777
38.9271	-271.9
38.8886	-272.15
38.8188	-272.457
38.6333	-272.8
38.1032	-273.382
38.1625	-273.621
38.1147	-273.807
38.0279	-274.217
37.8294	-274.645
37.5677	-274.962
37.4177	-275.398
37.2978	-275.704
36.9566	-276.231
36.499	-276.719
36.0779	-277.354
35.7776	-277.84
35.5742	-278.211
35.4078	-278.569
